6	18.49	-2	30.614
6.45	18.49	-2	31.115
6.9	18.49	-2	30.7121
7.35	18.49	-2	29.9885
7.8	18.49	-2	29.1511
8.25	18.49	-2	28.2733
8.7	18.49	-2	27.3811
9.15	18.49	-2	26.4839
9.6	18.49	-2	25.5849
10.05	18.49	-2	24.6852
10.5	18.49	-2	23.7853
10.95	18.49	-2	22.8851
11.4	18.49	-2	21.9844
11.85	18.49	-2	21.0824
12.3	18.49	-2	20.1768
12.75	18.49	-2	19.2611
13.2	18.49	-2	18.3166
13.65	18.49	-2	17.2915
14.1	18.49	-2	16.0387
14.55	18.49	-2	14.1445
15	18.49	-2	10.4425
6	19.99	-2	29.114
6.45	19.99	-2	29.615
6.9	19.99	-2	29.2121
7.35	19.99	-2	28.4885
7.8	19.99	-2	27.6511
8.25	19.99	-2	26.7733
8.7	19.99	-2	25.8811
9.15	19.99	-2	24.9839
9.6	19.99	-2	24.0849
10.05	19.99	-2	23.1852
10.5	19.99	-2	22.2853
10.95	19.99	-2	21.3851
11.4	19.99	-2	20.4844
11.85	19.99	-2	19.5824
12.3	19.99	-2	18.6768
12.75	19.99	-2	17.7611
13.2	19.99	-2	16.8166
13.65	19.99	-2	15.7915
14.1	19.99	-2	14.5387
14.55	19.99	-2	12.6445
15	19.99	-2	8.94253
6	21.49	-2	27.614
6.45	21.49	-2	28.115
6.9	21.49	-2	27.7121
7.35	21.49	-2	26.9885
7.8	21.49	-2	26.1511
8.25	21.49	-2	25.2733
8.7	21.49	-2	24.3811
9.15	21.49	-2	23.4839
9.6	21.49	-2	22.5849
10.05	21.49	-2	21.6852
10.5	21.49	-2	20.7853
10.95	21.49	-2	19.8851
11.4	21.49	-2	18.9844
11.85	21.49	-2	18.0824
12.3	21.49	-2	17.1768
12.75	21.49	-2	16.2611
13.2	21.49	-2	15.3166
13.65	21.49	-2	14.2915
14.1	21.49	-2	13.0387
14.55	21.49	-2	11.1445
15	21.49	-2	7.44253
6	18.49	4.50657	37.1206
6.45	18.49	4.50657	37.6216
6.9	18.49	4.50657	37.2187
7.35	18.49	4.50657	36.4951
7.8	18.49	4.50657	35.6576
8.25	18.49	4.50657	34.7798
8.7	18.49	4.50657	33.8877
9.15	18.49	4.50657	32.9905
9.6	18.49	4.50657	32.0915
10.05	18.49	4.50657	31.1918
10.5	18.49	4.50657	30.2918
10.95	18.49	4.50657	29.3916
11.4	18.49	4.50657	28.4909
11.85	18.49	4.50657	27.1728
12.3	18.49	4.50657	25.7091
12.75	18.49	4.50657	24.1962
13.2	18.49	4.50657	22.6014
13.65	18.49	4.50657	20.7548
14.1	18.49	4.50657	12.2425
14.55	18.49	4.50657	11.3425
15	18.49	4.50657	10.4425
6	19.99	4.50657	35.6206
6.45	19.99	4.50657	36.1216
6.9	19.99	4.50657	35.7187
7.35	19.99	4.50657	34.9951
7.8	19.99	4.50657	34.1576
8.25	19.99	4.50657	33.2798
8.7	19.99	4.50657	32.3877
9.15	19.99	4.50657	31.4905
